date,sector,avg_change_pct,avg_rsi,avg_adx,avg_macd_diff,breadth_sma20,breadth_sma50,breadth_sma200,total_fund_flow,avg_relative_volume,total_market_cap,composite_score,stock_count
2026-02-21,ヘルスケアサービス,-0.225,50.32,24.19,0.0,0.5278,0.5556,0.5278,-15032.25,1.1705,4643214497.178101,49.97,36
2026-02-21,ヘルスケアテクノロジー,-1.0508,56.02,30.94,0.0,0.6288,0.7045,0.6591,-13509719.69,1.6634,494369203280.7923,52.87,132
2026-02-21,交通・輸送,-0.7952,56.37,29.8,0.0,0.6875,0.8036,0.8393,-627783.07,1.0203,230479952041.91574,58.06,112
2026-02-21,公益事業,-1.972,60.14,31.17,0.0,0.875,0.8125,0.8438,-2076929.08,1.0673,119420841768.84692,55.74,32
2026-02-21,商業サービス,-0.871,47.31,26.94,0.0,0.4,0.4493,0.4899,-260237.08,0.8994,117259300380.12885,47.66,345
2026-02-21,小売業,-0.8409,54.06,28.02,0.0,0.617,0.6809,0.7106,-1184152.92,1.0922,420354031643.9883,54.14,235
2026-02-21,政府,0.3788,59.33,31.5,0.0,1.0,1.0,1.0,0.38,0.1724,170898500.0,65.68,1
2026-02-21,流通サービス,-0.8174,57.73,31.24,0.0,0.7249,0.7817,0.8079,-1608165.0,1.0285,456671435435.63824,57.64,229
2026-02-21,消費者サービス,-0.7179,52.56,28.13,0.0,0.575,0.6167,0.6375,-854333.99,0.9016,168011238978.16608,52.47,240
2026-02-21,生産財製造,-0.5835,60.01,32.23,0.0,0.7649,0.8362,0.8998,5062832.64,1.271,1360883564409.3442,61.02,519
2026-02-21,産業サービス,-0.5739,59.5,32.27,0.0,0.7744,0.8354,0.9024,-1406125.0,0.7697,172695267631.70074,60.95,164
2026-02-21,素材産業,-0.8264,61.63,34.23,0.0,0.7835,0.9016,0.9134,-2936449.43,0.7603,510221530769.0634,61.22,254
2026-02-21,耐久消費財,-0.7869,57.86,30.79,0.0,0.7273,0.7955,0.7576,-3199022.45,0.8684,756223583815.9766,56.37,132
2026-02-21,通信,-0.5665,51.37,26.64,0.0,0.6087,0.6522,0.5652,-5094451.85,0.806,378934254165.46655,50.54,23
2026-02-21,金融,-0.5328,57.1,32.24,0.0,0.7124,0.7282,0.8259,-5391841.54,0.9398,1549890778963.1675,58.94,379
2026-02-21,電子テクノロジー,-0.6243,60.32,30.79,0.0,0.7602,0.8145,0.8507,-8604363.49,1.166,756275375263.0386,59.28,221
2026-02-21,非エネルギー鉱物,-0.5606,56.91,31.58,0.0,0.7143,0.8352,0.8681,-457590.7,0.8878,139175133216.139,59.78,91
2026-02-21,非耐久消費財,-0.6093,56.32,29.95,0.0,0.6578,0.7647,0.6952,-428437.98,0.859,351776224009.5256,54.97,187
