シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
2411,ゲンダイエージェンシー,483,JPY,-0.8213552361396305,13600,0.41756217377955174,36481633.880986,USD,11.76017998188494,0.2620727748,USD,124.52016378118047,4.55486542443064,商業サービス,評価なし,14.722524526637299,1.2740273787668457,52.17841905342321,476.96,480.1,437.34
6402,兼松エンジニアリング,1799,JPY,-0.8269018743109152,5500,0.16586248492159228,64491290.464246996,USD,9.590641154885923,1.1969396847,USD,8.343388194659035,2.77932184546971,耐久消費財,評価なし,23.02579527035467,39.55024868579471,68.1912698840944,1661.620000000002,1727.8500000000008,1437.934999999997
1723,日本電技,11430,JPY,-1.7196904557179709,96400,1.0472569255839217,1194550625.542393,USD,22.249374808140505,3.2780619963000004,USD,40.51319965328635,1.24234470691164,電子テクノロジー,評価なし,45.245427759367324,671.7824633845848,61.214206961750534,9304.8,11032.5,6073.075
3185,夢展望,236,JPY,-3.278688524590164,75000,0.5407354001441961,27952427.376932,USD,,-0.10572870329999999,USD,41.68059891662825,0,小売業,評価なし,21.282523869985027,3.6757063002524717,56.39081200184757,219.82,229.5,186.52
4530,久光製薬,6031,JPY,-3.4267413931144914,1717600,4.722054214548853,2837808010.179697,USD,21.854474061265,1.7669834053999998,USD,31.847675743597197,1.74100480848947,ヘルスケアテクノロジー,評価なし,43.82255964266085,121.32290926540918,45.545576019503976,5582.68,6333.8,4515.04
6070,キャリアリンク,2764,JPY,-1.144492131616595,36400,0.8024691358024691,210864377.76467198,USD,12.039297591487118,1.4649595515000002,USD,30.430472286120246,4.34153400868307,商業サービス,評価なし,31.932075513255576,37.78401832014879,59.363810012048155,2634.28,2698.7,2383.895
1938,日本リーテック,3095,JPY,1.9769357495881383,111100,1.0675506870375708,502011279.391568,USD,13.57271599036973,1.455065811,USD,44.38135302393493,2.48788368336026,産業サービス,評価なし,48.19908398967803,187.76349527927778,90.22719344530697,2377.28,2540.6,2032.165
2388,ウェッジホールディングス,61,JPY,0,39800,0.45201590005678594,16701360.730934,USD,,-0.0733783095,USD,-125.33017204216796,0,金融,評価なし,21.163467744020835,-0.7671406857438612,39.902308194410175,63.38000000000111,62.30000000000068,72.84999999999809
6210,ＴＯＹＯイノベックス,684,JPY,-0.5813953488372093,35600,0.7244607244607245,90490028.792924,USD,,-0.1536321465,USD,63.64252751368134,5.11695906432749,生産財製造,評価なし,22.752425797296773,4.840034214163552,55.451264811014994,667.44,679.35,646.225
7585,かんなん丸,407,JPY,-0.7317073170731708,4800,0.7779578606158833,10004373.342002999,USD,,-0.35312454000000004,USD,-30.83577438749046,0,消費者サービス,評価なし,29.56466167545642,-2.96234167056906,36.622934408431746,419.42,413.7,418.88
3150,グリムス,2661,JPY,-1.0412792859799183,36500,0.5878563375744886,396448666.094457,USD,12.269039141969518,1.3839584994000003,USD,30.137411249109718,3.15670800450958,生産財製造,評価なし,21.443149492689002,47.84939750778767,62.669303953817455,2498.9999999999964,2526.050000000001,2445.2900000000022
